[2026-06-07T02:17:48.403Z] GET https://www.basketball-reference.com/teams/SAS/2026.html → pending (?ms, ?B)
[2026-06-07T02:23:16.040Z] GET https://ep1.adtrafficquality.google/pagead/sodar?id=sodar2&v=254&t=2&li=gpt_m202606020101&jk=2040141026953284&bg=!WFulWznNAAYVyLrKNcg7AEcBe5WfONLVp3Qyqtr9LdRQQIoBcc5_iyJn0pxl5sqBIWqR7ucuEHxcXDUDpqhIfbrIiQJLAtb3qUr_RV3qbtoDHwp73jxPagIAAAAcUgAAAAJoAQd-ADb39iyv_KiOhd7t3U_UR-EIOkyi8SsoTggENGDoqk3f4TAkJKNhz98cKxbVb6kUwEYtc5WlTvcKAHX2KQ3cWDisAvuAJXhH7wL-SnBso8eNmo5c-YbaB6K_WrdRDIl-VAZEu6KOFWKU-mrgbTpYg2dBoI6kFAXYgoS-2zsayCv5IUqJRf5KljagoV2__t0al5HZlmHAo-wz_Q3tgzOmVrQu66eT2DjqGgKfmvQh6q2ZAh9Jy9tbhMib-6DFGU_5u-0kKJ2UcUQqNBesftXJe5YEXdI3XP-WgwDk0ZjN0Y0BndP6QoiytmqF7RedI7xe40SYM9Aa_6H1Fl6wj-84jCRq2nVK3OxwPTeNhgPQ0dPNo9wyhyLCHcFICbIlUZls-7mk02g1vzaWc4dcAhRRbveiliKdx_1PRWWpZlBS7f7AP0HWKYhbBhXW3SUyu9BY1bWtiqhOpL1NFdugDjsA6X5iK4Ck2o651vvlPWzBculCIm6zIUt5AFCTOyBJxZRKX9-LvLsgl4w7-dc6dfUk4dqvJxvVGLb5EHzahjX0N-JmKIFnxn3zV-vPpT50g8K96xo8CYX7pmfYuuYyDa-kVEZvSn5Qx6jD2jdJUm6FSa7nV1hnB7AY30vDVuoi_iSgGyWq7vhzfuRrqZoPqbVztdNGwIURi9qffZVSX0xwmSXt6R69B0VkrCpBNdvgwrmrSGwB9hFXY-QfbBpiw8XycWEEYaFlD5fQE2DYA09wapXLTxMJBs0d96soV8ZfgsmiWjZQf5pjZycXznlcrTjmBV7-sSCsDqNJFrO7u6h_a98K_w_9d0TZ_y3RsgeuMh4rG6G2cdujRtxsTdRAzSo_yWb5VfwZoSNZCcKgbVL52hg-xNYHXVZ2QDppRMH-ySZ1_ycEufxLlw86S2RdmGLSMDkEoVrA9sXs3-ndzFTc5yegP63dQgv2OKydA2JXABstfVg → 204 (89ms, ?B)
[2026-06-07T02:23:16.330Z] GET https://securepubads.g.doubleclick.net/gampad/ads?pvsid=2040141026953284&correlator=2039107706095452&hxva=1&scor=3149375880477752&eid=31098954%2C95390963&output=ldjh&gdfp_req=1&vrg=202606020101&ptt=17&impl=fifs&iu_parts=21783347309%2Cespn.com%2Cnba%2Cteam%2Cstats&enc_prev_ius=%2F0%2F1%2F2%2F3%2F4%2C%2F0%2F1%2F2%2F3%2F4%2C%2F0%2F1%2F2%2F3%2F4&prev_iu_szs=1680x1050%2C1x2%2C1280x100%7C970x250%7C728x90&ifi=3&didk=3937570071~2513479460~2172332639&dids=ad-slot-wallpaper-104198~ad-slot-exclusions-675273~ad-slot-banner-543659&adfs=2248321032~1523466098~4181165699&sfv=1-0-45&rcs=0%2C1%2C0&eri=1&sc=1&lrm=100&cookie=ID%3D326ef29c6fe295d1%3AT%3D1780798684%3ART%3D1780798995%3AS%3DALNI_MbuNg1CHPk4-XBA2bEaSXHOnjIR-A&gpic=UID%3D000014476c1fb61d%3AT%3D1780798684%3ART%3D1780798995%3AS%3DALNI_MZ87n0tOZ4JypTPEOhZ9EM8Ibt3Pw&abxe=1&dt=1780798996316&lmt=1780799293&adxs=0%2C0%2C0&adys=109%2C109%2C302&biw=1280&bih=720&scr_x=0&scr_y=0&btvi=0%7C0%7C0&ucis=3%7C1%7C4&oid=2&u_his=8&u_h=720&u_w=1280&u_ah=720&u_aw=1280&u_cd=24&u_sd=1&u_tz=480&dmc=8&bc=31&nvt=1&uach=WyJtYWNPUyIsIjI2LjUuMSIsImFybSIsIiIsIjE0NS4wLjc2MzIuNiIsbnVsbCwwLG51bGwsIjY0IixbWyJOb3Q6QS1CcmFuZCIsIjk5LjAuMC4wIl0sWyJIZWFkbGVzc0Nocm9tZSIsIjE0NS4wLjc2MzIuNiJdLFsiQ2hyb21pdW0iLCIxNDUuMC43NjMyLjYiXV0sMF0.&uas=3&url=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&vis=1&psz=1280x0%7C1280x0%7C1280x100&msz=1680x0%7C0x0%7C1280x100&fws=640%2C128%2C0&ohw=0%2C0%2C0&psts=AOrYGsmw3H7XUUgl_t1t2Gb7LUMExGezvdGHCP9d6GyCujAK9TLWLiEa1m_5y7JPfNZC-0OxCJhwrqQRblT-2sbxxmOYWY1ocbWDIwC-kYOFEjhNZBzGAA7brHmgINw_PTB5aMpGhQ96niBsZxdj0z8&dlt=1780798993336&idt=1968&ppid=65CADD94-86DD-42C7-C200-34A22ED228D3&prev_scp=pos%3Dwallpaper%7Cpos%3Dexclusions%7Cpos%3Dbanner&cust_params=pgtyp%3Dstats%26sp%3Dnba%26ed%3Dus%26lang%3Den%26tm%3Dny%26league%3Dnba%26darkmode%3Dfalse%26ajx_url%3Dhttps%253A%252F%252Fwww.espn.com%252Fnba%252Fteam%252Fstats%252F_%252Fname%252Fny%252Fseason%252F2026%252Fseasontype%252F2%26mnr%3Df%26swid%3D65CADD94-86DD-42C7-C200-34A22ED228D3%26d_us_privacy%3D%26hip%3Dfbd007c8098451fee9ec27d9210f016957b077d490f991bbd60c6dfa4e0149fd%26inskin_yes%3Dno%26prof%3Dxl&adks=1170955152%2C3712447250%2C4031991114&frm=20&eo_id_str=ID%3D109055eb94a22d5f%3AT%3D1780798684%3ART%3D1780798995%3AS%3DAA-AfjYk-jrqmaBHDjDtBGCMJGLB&gblpids=%2F21783347309%2Fespn.com%2Fnba%2Fteam%2Fstats~%2F21783347309%2Fespn.com%2Fnba%2Fteam%2Fstats~%2F21783347309%2Fespn.com%2Fnba%2Fteam%2Fstats&pb_szs=970x250%7C728x90~970x250%7C728x90~970x250%7C728x90&pgls=CAk. → 200 (134ms, 1657B)
[2026-06-07T02:23:16.451Z] POST https://vision.fn-pz.com/v3/event → 202 (246ms, ?B)
[2026-06-07T02:23:16.451Z] POST https://vision.fn-pz.com/v3/event → 202 (245ms, ?B)
[2026-06-07T02:23:17.271Z] GET https://secure-sdk.imrworldwide.com/cgi-bin/gn?prd=dcr&ci=us-600140&ch=us-600140_b01_nba_S&asn=nba&fp_id=bvjx3iby8ivz36wlzzvtmisuy8rbt1780798683&fp_cr_tm=1780798683802&fp_acc_tm=1780798899298&fp_emm_tm=1780798899304&ve_id=&sessionId=s1mojtfjvabz0tw75bp8nzwovcnba1780798995&prv=1&c6=vc,b01&ca=NA&c13=asid,P07264C85-15CD-4A80-8E56-B5BFA6D93296&c32=segA,stats&c33=segB,NA&c34=segC,stats&c15=apn,&sup=1&segment2=&segment1=&forward=0&plugv=&playerv=&ad=0&cr=V&c9=devid,&enc=true&c1=nuid,1t7q7zn6sluerrezaryzzdwff9qa01780798683&at=view&rt=text&c16=sdkv,bj.6.0.0&c27=cln,0&crs=&lat=&lon=&c29=plid,17807989952571143&c30=bldv,6.0.0.748&st=dcr&c7=osgrp,&c8=devgrp,&c10=plt,&c40=adbid,&c14=osver,NA&c26=dmap,1&dd=&hrd=&wkd=&c35=adrsid,&c36=cref1,&c37=cref2,&c11=agg,1&c12=apv,&c51=adl,0&c52=noad,0&pc=NA&c53=fef,n&c54=oad,&c55=cref3,&c57=adldf,2&ai=espn_nba_stats&c3=st,c&c64=starttm,1780798996&adid=espn_nba_stats&c58=isLive,false&c59=sesid,&c61=createtm,1780798997&c63=pipMode,&uoo=&c68=bndlid,&nodeTM=&logTM=&c73=phtype,&c74=dvcnm,&c76=adbsnid,&c44=progen,&davty=0&si=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&c66=mediaurl,&sdd=&c62=sendTime,1780798997&rnd=159883 → 200 (91ms, 44B)
[2026-06-07T02:23:17.271Z] GET https://global.imrworldwide.com/cgi-bin/gn?prd=metadata&c9=devid,&c13=asid,P07264C85-15CD-4A80-8E56-B5BFA6D93296&sessionId=s1mojtfjvabz0tw75bp8nzwovcnba1780798995&c30=bldv,6.0.0.748&pgUrl=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&pgTitle=New%20York%20Knicks%202025-26%20NBA%20Regular%20Season%20Stats%20-%20ESPN&uoo= → 200 (715ms, 35B)
[2026-06-07T02:23:19.313Z] GET https://image8.pubmatic.com/AdServer/ImgSync?p=0 → 204 (1ms, ?B)
[2026-06-07T02:23:21.264Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → 302 (251ms, ?B)
[2026-06-07T02:23:21.515Z] GET https://load77.exelator.com/pixel.gif → 204 (247ms, ?B)
[2026-06-07T02:23:24.166Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:23:26.763Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → pending (?ms, ?B)
[2026-06-07T02:23:27.058Z] GET https://load77.exelator.com/pixel.gif → 204 (245ms, ?B)
[2026-06-07T02:23:30.257Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=0.25&x=0&m=0&y=2971&o=1280&w=720&j=30&R=1&W=0&I=0&E=5&e=5&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=2&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → 200 (263ms, 43B)
[2026-06-07T02:23:32.304Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → 302 (246ms, ?B)
[2026-06-07T02:23:32.550Z] GET https://load77.exelator.com/pixel.gif → 204 (289ms, ?B)
[2026-06-07T02:23:34.171Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (74ms, ?B)
[2026-06-07T02:23:37.841Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → pending (?ms, ?B)
[2026-06-07T02:23:38.164Z] GET https://load77.exelator.com/pixel.gif → 204 (247ms, ?B)
[2026-06-07T02:23:43.717Z] POST https://espn.api.edge.bamgrid.com/envelope/v2?tokenState=stale → 200 (227ms, 2B)
[2026-06-07T02:23:43.720Z] POST https://browser-intake-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub5dbdf4cb0f038b6cfc70672f6791ae3b&dd-evp-origin-version=6.25.4&dd-evp-origin=browser&dd-request-id=233095b8-75b5-4ba1-ba56-3c6302209349&batch_time=1780799023719&_dd.api=fetch-keepalive → pending (?ms, ?B)
[2026-06-07T02:23:44.172Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (71ms, ?B)
[2026-06-07T02:23:45.261Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=0.5&x=0&m=0&y=2971&o=1280&w=720&j=45&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=3&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → 200 (258ms, 43B)
[2026-06-07T02:23:54.183Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
[2026-06-07T02:24:04.188Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (424ms, ?B)
[2026-06-07T02:24:14.191Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (166ms, ?B)
[2026-06-07T02:24:15.276Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=1&x=0&m=0&y=2971&o=1280&w=720&j=60&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=4&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → 200 (289ms, 43B)
[2026-06-07T02:24:16.471Z] POST https://vision.fn-pz.com/v3/event → 202 (261ms, ?B)
[2026-06-07T02:24:24.192Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (74ms, ?B)
[2026-06-07T02:24:34.193Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (73ms, ?B)
[2026-06-07T02:24:44.193Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (416ms, ?B)
[2026-06-07T02:24:54.194Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (77ms, ?B)
[2026-06-07T02:25:00.280Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=1.75&x=0&m=0&y=2971&o=1280&w=720&j=90&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=5&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → 200 (261ms, 43B)
[2026-06-07T02:25:04.193Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (166ms, ?B)
[2026-06-07T02:25:14.193Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (165ms, ?B)
[2026-06-07T02:25:16.474Z] POST https://vision.fn-pz.com/v3/event → 202 (242ms, ?B)
[2026-06-07T02:25:24.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (167ms, ?B)
[2026-06-07T02:25:34.195Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (73ms, ?B)
[2026-06-07T02:25:44.195Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
[2026-06-07T02:25:45.853Z] GET https://p1.parsely.com/px/?rand=1780799145827&plid=27910744-a576-4a1b-aac7-bf8218e5b0bc&idsite=espn.com&url=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&urlref=&screen=1280x720%7C1280x720%7C24&data=%7B%7D&sid=1&surl=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fsan-antonio-spurs&sref=&sts=1780798683783&slts=0&date=Sun+Jun+07+2026+10%3A25%3A45+GMT%2B0800+(China+Standard+Time)&action=heartbeat&inc=5&tt=4901&pvid=f0f1a66a-1cd1-4343-b15d-23484d0f78b6&u=pid%3D548a9c48-1fbf-45f2-9c64-a2e84c5ce1ea → pending (?ms, ?B)
[2026-06-07T02:25:54.194Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
[2026-06-07T02:26:04.194Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (75ms, ?B)
[2026-06-07T02:26:14.194Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (73ms, ?B)
[2026-06-07T02:26:15.282Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=3&x=0&m=0&y=2971&o=1280&w=720&j=150&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=6&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → 200 (259ms, 43B)
[2026-06-07T02:26:24.195Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
[2026-06-07T02:26:34.195Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:26:44.194Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:26:54.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:04.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:14.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:24.199Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:34.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:44.198Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:27:54.197Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:28:04.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (73ms, ?B)
[2026-06-07T02:28:14.196Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (79ms, ?B)
[2026-06-07T02:28:16.668Z] GET https://secure-sdk.imrworldwide.com/cgi-bin/gn?prd=dcr&ci=us-600140&ch=us-600140_b01_nba_S&asn=nba&fp_id=bvjx3iby8ivz36wlzzvtmisuy8rbt1780798683&fp_cr_tm=1780798683802&fp_acc_tm=1780798899298&fp_emm_tm=1780798899304&ve_id=&sessionId=s1mojtfjvabz0tw75bp8nzwovcnba1780798995&prv=1&c6=vc,b01&ca=NA&c13=asid,P07264C85-15CD-4A80-8E56-B5BFA6D93296&c32=segA,stats&c33=segB,NA&c34=segC,stats&c15=apn,&sup=1&segment2=&segment1=&forward=0&plugv=&playerv=&ad=0&cr=D&c9=devid,&enc=true&c1=nuid,1t7q7zn6sluerrezaryzzdwff9qa01780798683&at=timer&rt=text&c16=sdkv,bj.6.0.0&c27=cln,300&crs=&lat=&lon=&c29=plid,17807989952571143&c30=bldv,6.0.0.748&st=dcr&c7=osgrp,&c8=devgrp,&c10=plt,&c40=adbid,&c14=osver,NA&c26=dmap,1&dd=&hrd=&wkd=&c35=adrsid,&c36=cref1,&c37=cref2,&c11=agg,1&c12=apv,&c51=adl,0&c52=noad,0&pc=NA&c53=fef,n&c54=oad,&c55=cref3,&c57=adldf,2&ai=espn_nba_stats&c3=st,c&c64=starttm,1780798996&adid=espn_nba_stats&c58=isLive,false&c59=sesid,&c61=createtm,1780799296&c63=pipMode,&uoo=&c68=bndlid,&nodeTM=&logTM=&c73=phtype,&c74=dvcnm,&c76=adbsnid,&c44=progen,&davty=1&si=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&c66=mediaurl,&sdd=&c62=sendTime,1780799296&rnd=595576 → 200 (265ms, 44B)
[2026-06-07T02:28:24.197Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (74ms, ?B)
[2026-06-07T02:28:30.284Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5075907490%7C%7C1&n=1&f=00001&c=5.25&x=0&m=0&y=2971&o=1280&w=720&j=270&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fseason%2F2026%2Fseasontype%2F2&b=1107&t=VIrus4HsTKCs9qkkBqKt51CLCMp9&V=151&tz=-480&sn=7&sv=BAMGLKC0OaBzCWPo3eBYp8HzCAmVjn&sr=external&sd=1&im=067b2ff3&_ → pending (?ms, ?B)
[2026-06-07T02:28:34.197Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:28:44.198Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
[2026-06-07T02:28:54.197Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (72ms, ?B)
